consensus,rounds
2.000000,6690
2.000001,9093
2.000000,7425
2.000000,7332
2.000000,8068
2.000000,8022
2.000000,6101
2.000000,6525
1.999998,8357
2.000000,7528
2.000000,8493
2.000000,7355
1.999999,8473
1.999999,10585
2.000000,8108
2.000000,9273
2.000000,8222
2.000000,8405
1.999999,7829
2.000000,8037
2.000000,7781
2.000000,8717
2.000000,9211
2.000000,8171
2.000000,8899
2.000000,8119
1.999999,8222
2.000000,8461
2.000002,8768
2.000000,5927
1.999999,6309
1.999999,6856
2.000000,8031
1.999999,8656
2.000000,6433
2.000000,8151
2.000000,7404
1.999999,8802
1.999999,9615
1.999999,9421
2.000000,7565
1.999999,8516
2.000000,6372
1.999998,9069
2.000000,6490
1.999999,7906
1.999999,7548
2.000000,8304
2.000000,8359
1.999999,10528
1.999999,10560
2.000000,7174
2.000000,7906
2.000000,8114
2.000000,8435
2.000000,8525
2.000000,7548
1.999999,9503
2.000000,7196
1.999999,7388
2.000000,6798
2.000000,8073
2.000000,8438
1.999999,7981
2.000000,7760
2.000000,7369
2.000001,9067
1.999999,8289
2.000000,7392
2.000000,7484
2.000000,7770
1.999999,8357
2.000000,8446
2.000000,6561
2.000000,6110
1.999999,8161
1.999999,7525
2.000000,6415
1.999998,9303
2.000000,7726
2.000000,6839
1.999999,9872
1.999999,7260
2.000000,6798
2.000000,7034
2.000000,7727
1.999999,8041
2.000000,8884
2.000000,8990
1.999999,7575
2.000000,8570
1.999999,8740
1.999999,8126
2.000000,5621
1.999999,7173
2.000000,6238
2.000000,7424
2.000000,6795
2.000001,9191
1.999998,8967
2.000000,8196
2.000000,7043
1.999999,6793
2.000000,8294
1.999999,6782
1.999999,7829
1.999999,9056
2.000000,7617
1.999999,9808
1.999999,6627
2.000000,6808
2.000000,7178
2.000000,7995
1.999999,7853
2.000000,7601
2.000000,7402
2.000000,7261
2.000000,8649
1.999999,8301
2.000000,8274
2.000000,7241
2.000000,8049
2.000000,7015
2.000000,8160
1.999999,8452
2.000000,6384
2.000000,6649
2.000000,8223
2.000000,7435
2.000001,7709
2.000000,7679
2.000000,7293
2.000000,6040
1.999999,7992
2.000000,6597
2.000000,7047
2.000000,8239
1.999998,8562
1.999999,6777
1.999999,9541
2.000000,7221
1.999999,9007
1.999999,7815
2.000000,7682
1.999999,8359
2.000000,7172
2.000001,8048
1.999999,6947
2.000000,8151
2.000000,8439
2.000000,8395
2.000000,7050
2.000000,7371
1.999999,9066
2.000000,8098
1.999999,11649
2.000000,7486
2.000000,7087
1.999999,8199
1.999999,6616
2.000000,8627
1.999999,8497
2.000000,9446
2.000000,5330
1.999999,8750
1.999999,7293
1.999999,7678
2.000000,6783
1.999999,8639
2.000000,8268
2.000000,6621
1.999999,8543
2.000000,7747
1.999999,7191
2.000000,6579
2.000000,6799
2.000000,7421
2.000000,7914
1.999999,8120
2.000000,8170
1.999999,7557
2.000000,6331
2.000000,6765
2.000000,6433
1.999999,7366
2.000000,7033
2.000000,8045
2.000000,7253
1.999999,8600
2.000000,8171
1.999998,8542
1.999999,6995
2.000001,8781
1.999999,7996
2.000000,8135
2.000000,8203
2.000000,7932
2.000000,8509
2.000000,6647
2.000000,7075
2.000000,7717
1.999999,8376
2.000000,8560
2.000000,7343
2.000000,7605
2.000000,8610
2.000000,7836
2.000000,7296
2.000000,7063
2.000000,8367
2.000000,7614
1.999999,9690
1.999999,6992
1.999999,8431
1.999999,8136
1.999999,8260
2.000000,7788
2.000001,9112
1.999999,7010
1.999999,7966
1.999999,7678
1.999999,7922
1.999999,8338
2.000000,7069
2.000000,5822
1.999999,7257
1.999999,8953
2.000000,6590
1.999999,8207
1.999999,8370
1.999999,6891
2.000000,7425
1.999999,9899
1.999999,7230
2.000000,6880
2.000001,8262
2.000000,8337
2.000000,7524
2.000000,7337
2.000000,8552
2.000000,8535
2.000000,6993
1.999999,7057
1.999999,7649
1.999999,7636
2.000000,8040
2.000000,6931
2.000000,8583
1.999999,8683
1.999999,7264
2.000001,9586
2.000000,6770
2.000000,7031
2.000000,6440
1.999999,9496
1.999999,9742
2.000000,7761
2.000000,7550
2.000000,8940
1.999999,9444
1.999999,7384
2.000002,8547
1.999999,7664
1.999999,7466
2.000000,8095
2.000000,7333
2.000000,6999
1.999999,7179
2.000000,6453
1.999999,8941
2.000000,5871
1.999999,6993
1.999999,8253
2.000000,6821
2.000000,6802
1.999998,8693
1.999999,8192
2.000000,8615
2.000000,8131
2.000000,5762
2.000000,8831
2.000000,9248
1.999999,6840
2.000000,8152
2.000000,7228
2.000000,9057
1.999999,7239
1.999999,7173
2.000000,8019
2.000000,7540
1.999999,7726
2.000000,7698
2.000000,6500
2.000001,8243
1.999999,8448
1.999998,8061
2.000000,8108
1.999999,9826
2.000000,7518
1.999999,8732
2.000000,7723
2.000002,8729
2.000000,7617
2.000000,7405
1.999999,10249
1.999998,7272
1.999999,9353
1.999999,9835
2.000000,7952
1.999999,7841
1.999999,5918
1.999999,7979
2.000000,7658
1.999999,6979
2.000000,8494
2.000000,6842
2.000000,6999
1.999999,7641
1.999999,6873
2.000000,6637
2.000000,6512
2.000000,8178
2.000000,7922
2.000000,7176
1.999999,7347
2.000000,7256
2.000000,7229
2.000000,8329
2.000000,6403
2.000001,8122
2.000000,7784
2.000000,8726
2.000001,9182
2.000000,8144
1.999999,8181
2.000000,7667
2.000000,7064
2.000001,8809
2.000000,8586
2.000000,7871
1.999999,7805
2.000000,6816
2.000000,7010
1.999999,8161
2.000000,6471
1.999999,8075
2.000002,8828
1.999999,8501
2.000000,7951
1.999999,7780
2.000000,6320
2.000000,7339
2.000001,8045
2.000001,8446
2.000000,7153
2.000000,7979
1.999999,8752
1.999999,9339
2.000000,7794
2.000000,7934
2.000000,6166
2.000000,8272
2.000000,7938
2.000000,8644
1.999999,8295
1.999999,7439
2.000001,9062
2.000000,7075
2.000000,7457
2.000000,7698
1.999999,8248
1.999999,7782
1.999999,7585
2.000000,7348
1.999999,7895
2.000000,7888
2.000000,7414
2.000000,6253
2.000000,7980
1.999999,7489
2.000000,7104
2.000000,6500
2.000000,7622
1.999999,6891
2.000000,6531
1.999999,7739
2.000000,6655
2.000000,6841
2.000000,8240
2.000000,6753
2.000000,7887
2.000000,6618
2.000000,8015
2.000000,7942
2.000002,8435
2.000000,6647
2.000000,8288
2.000000,7594
2.000000,6356
2.000001,7846
2.000000,8408
1.999999,8007
2.000000,8664
1.999998,8836
1.999999,7904
2.000000,7463
2.000000,8182
2.000000,7071
2.000000,8024
1.999999,9184
1.999999,10041
1.999999,8001
1.999999,9720
2.000000,8810
2.000000,7876
2.000000,7774
2.000000,6821
2.000000,7957
2.000000,5953
2.000000,7647
2.000001,8244
1.999999,8514
2.000000,7143
1.999999,7646
2.000000,7769
1.999999,7394
2.000000,9014
1.999999,8049
2.000000,7534
2.000000,7780
2.000003,9415
2.000000,6023
2.000000,8553
2.000000,7032
1.999999,7455
2.000000,7134
2.000000,8165
2.000000,8287
1.999998,9275
2.000000,7937
1.999999,7866
2.000000,8944
2.000000,7381
1.999999,10021
2.000000,7885
2.000000,7613
2.000000,7368
2.000000,8629
1.999991,9609
1.999997,9403
2.000000,7565
2.000000,8618
2.000000,6895
