consensus,rounds
1.990000,3613
1.990000,4277
1.990000,3940
1.990000,3883
1.990000,4007
1.990000,3786
1.990000,4115
1.990000,3446
1.990000,3941
1.990000,3862
1.990000,3915
1.990000,3640
1.990000,3907
1.990000,4294
1.990000,3647
1.990000,4089
1.990000,3776
1.990000,3763
1.990000,4299
1.990000,3844
1.990000,3445
1.990000,4207
1.990000,3981
1.990000,4522
1.990000,3806
1.990000,3461
1.990000,4182
1.990000,4153
1.990000,4439
1.990000,4468
1.990000,4155
1.990000,3729
1.990000,4645
1.990000,4455
1.990000,3948
1.990000,3697
1.990000,3735
1.990000,3731
1.990000,3407
1.990000,4223
1.990000,3742
1.990000,3755
1.990000,3687
1.990000,3969
1.990000,3722
1.990000,3877
1.990000,3915
1.990000,4031
1.990000,3553
1.990000,3533
1.990000,3910
1.990000,4007
1.990000,3848
1.990000,3811
1.990000,3872
1.990000,3782
1.990000,3647
1.990000,3398
1.990000,3739
1.990000,3986
1.990000,3990
1.990000,4098
1.990000,4383
1.990000,3748
1.990000,3996
1.990000,4621
1.990000,3819
1.990000,4006
1.990000,3339
1.990000,3981
1.990000,3840
1.990000,3792
1.990000,4221
1.990000,3775
1.990000,3858
1.990000,3664
1.990000,3481
1.990000,3869
1.990000,3873
1.990000,4160
1.990000,3729
1.990000,3817
1.990000,3900
1.990000,3482
1.990000,3462
1.990000,3683
1.990000,3747
1.990000,3999
1.990000,3590
1.990000,4353
1.990000,3685
1.990000,3767
1.990000,3750
1.990000,3713
1.990000,3898
1.990000,3444
1.990000,4290
1.990000,4117
1.990000,3513
1.990000,3905
1.990000,3636
1.990000,3940
1.990000,3975
1.990000,4070
1.990000,3816
1.990000,3538
1.990000,3714
1.990000,3935
1.990000,3368
1.990000,3718
1.990000,4403
1.990000,3379
1.990000,4074
1.990000,3926
1.990000,4121
1.990000,3824
1.990000,3815
1.990000,3602
1.990000,3843
1.990000,3708
1.990000,3884
1.990000,3879
1.990000,4117
1.990000,3867
1.990000,3687
1.990000,3918
1.990000,3486
1.990000,3472
1.990000,3655
1.990000,3530
1.990000,4042
1.990000,3482
1.990000,3790
1.990000,3640
1.990000,3856
1.990000,3914
1.990000,3661
1.990000,4085
1.990000,4386
1.990000,3765
