consensus,rounds
7.286878,4416
10.299786,4918
9.835407,4578
9.082737,4382
9.460127,4390
7.632452,4807
8.216421,4248
7.639178,4559
8.018578,4193
10.600047,4628
7.089066,4361
9.364114,4568
8.595621,4412
9.339536,4529
8.633886,4525
10.771250,4299
9.317598,4644
10.975137,4130
10.338798,4528
7.840199,4150
8.953547,4603
6.817658,4269
8.452887,4630
10.282020,4209
8.511842,4059
7.927933,3919
8.113611,3994
9.372405,4743
9.704993,4740
7.294126,4448
7.362461,4646
7.294681,4274
8.669057,4638
11.316315,4474
9.616452,3888
9.311993,4329
8.561637,4607
7.891945,4699
8.656358,4484
7.576190,4369
9.401231,4656
6.540635,4505
12.266263,4781
10.728407,4585
8.867671,4526
8.085460,4605
6.684302,3838
8.303269,4388
8.309814,4158
9.246408,4571
7.796981,4530
8.579702,4735
8.628378,4355
9.060317,4293
9.151120,4800
7.111841,4398
8.760817,4379
7.561143,4344
8.837965,4743
8.152152,4254
8.153110,4521
9.768273,4926
9.374404,4763
7.025260,4799
7.790033,3870
7.772099,4096
8.483515,4486
7.986862,4294
9.844795,4500
10.410675,4636
9.483267,4250
11.881752,4207
8.705168,4752
10.519117,4214
9.175763,4140
8.053258,4572
8.034588,4696
11.560688,4758
10.031964,4659
7.252628,3972
9.168051,4976
8.018569,4279
9.923952,3928
7.159177,4538
8.776281,4352
9.758177,4536
9.114445,4732
10.401386,4249
9.312085,4335
8.749059,3936
7.243181,4350
8.618181,3932
8.068568,4423
7.941709,4309
11.919403,4276
6.343110,4490
8.947496,4452
9.355397,4727
8.100023,4202
8.397483,4442
10.123965,4666
8.564047,4445
6.810820,4498
9.734382,4761
9.789858,4614
8.229812,4211
9.937906,4322
8.756836,4288
9.353716,4098
8.777414,4475
7.620944,4128
7.258839,3912
7.981839,4395
7.438961,4132
7.164150,4985
8.607639,4277
8.937228,4752
8.617992,4103
8.642070,4834
8.434519,4304
7.208418,4725
8.750732,4004
8.604369,4482
7.793442,4085
7.258917,4005
6.747928,4686
6.753364,4616
9.801332,4364
7.934735,4372
10.591079,4144
8.331708,4227
7.922164,4023
7.073894,4402
7.136693,4087
8.803709,4251
9.436955,4380
8.129053,4634
7.197973,4197
8.877598,4280
7.921259,4861
11.701212,4561
7.921093,4221
8.042509,4899
7.589388,4004
9.109206,4471
8.078490,4324
8.474919,4267
7.822879,4705
7.321044,4346
10.570328,4395
10.662668,4690
8.556712,4564
7.939421,4838
10.444298,4525
8.945586,4261
9.396809,4629
7.345347,4110
9.512839,4035
8.310953,4755
9.222528,4093
7.049765,3885
6.754246,4322
9.428074,4214
9.350982,4127
7.619325,4266
9.179915,4358
8.262076,3936
7.376883,4023
9.928828,4988
9.959263,4364
8.800196,4468
11.109302,4350
8.814326,3915
8.656136,4435
9.062421,4155
7.561510,4243
8.100847,4141
8.133648,4484
10.042302,4480
11.077533,4818
8.556771,4736
10.927543,4491
7.914344,4087
9.015898,4377
8.535049,4798
8.293934,4864
10.520255,4467
7.574344,4159
9.763060,4138
8.085161,4167
10.079931,4384
8.110079,4352
8.463156,4555
7.260242,4335
8.032768,4583
10.608177,4929
10.194226,4425
7.852880,5001
10.085220,4522
8.940107,4154
9.476855,4278
7.396613,4559
9.915286,4286
10.119176,4441
8.235624,4578
11.325063,4187
8.519920,4112
8.141696,4699
8.471060,4652
8.355422,4691
7.096938,4130
7.029639,4647
9.326754,4443
10.158871,4295
9.705410,4279
8.578392,4209
9.999093,5168
10.184854,4644
10.270039,4708
9.786765,4438
9.218818,4380
8.707493,4651
9.504672,4559
9.810939,4401
8.969486,4756
9.495720,4349
9.599268,4316
8.704199,4552
9.468510,4862
8.055768,4479
9.751705,4379
7.690067,4178
9.840512,4125
9.841410,4548
8.748311,4544
8.123140,4401
6.782450,4430
7.953325,4401
10.047510,4724
8.104108,4529
9.232642,4273
7.806117,4557
7.404735,4198
9.394441,4310
8.012608,4327
6.350635,4162
10.067779,4241
8.245853,4395
10.211427,4820
7.605174,4161
10.697842,4651
10.144867,4285
9.347871,4617
7.249749,4337
9.532881,4358
8.196306,4294
8.457632,4439
8.591749,4534
9.171798,4551
9.457679,3788
9.101678,4630
7.640041,4281
9.730303,4744
9.112056,4319
10.149544,4358
6.713616,4448
10.850069,4260
12.453948,4689
8.866706,4463
9.993112,4620
10.408238,4230
10.008672,4259
8.029126,4204
7.520226,4563
8.291421,4709
9.603435,4417
8.540377,4466
8.918445,4431
6.641003,4079
10.285507,4946
10.506902,4241
7.889334,4391
7.531625,4276
7.364701,4610
8.221790,4274
9.892199,4202
7.555250,4243
8.272507,4209
8.035081,4446
8.955712,4293
9.380665,4591
7.719309,4333
8.200091,4210
8.173084,3855
10.222736,4401
10.530207,4374
9.429485,4306
7.742801,4156
7.801773,4425
9.699541,4371
8.842532,4271
9.411404,4277
8.189442,4577
9.080219,4758
9.856321,4189
9.497824,4479
9.199286,4803
9.018646,4735
7.679619,4612
8.384394,4145
8.724545,4762
8.495156,4307
11.235610,4129
7.350329,4234
7.592630,4089
7.625550,4028
7.397057,4290
8.043609,4935
9.247405,4550
8.746298,4532
7.934526,4517
8.736178,4476
7.896768,4516
9.257480,4433
7.472306,4349
9.020516,4419
9.907423,4565
10.005523,4533
8.430577,4458
10.020084,4158
6.870047,4645
8.665607,4536
6.699211,4587
11.241953,4264
8.529115,4483
9.811594,4760
7.110316,4027
10.143753,4715
7.871469,4170
8.813726,4642
7.403658,4492
8.192903,4969
6.584443,3852
10.258606,4275
9.046251,4243
9.033793,4132
9.086458,4204
7.491182,3980
9.663980,4171
11.216703,4160
11.072384,4065
9.013519,4314
7.644275,4384
7.648356,3948
8.817854,5402
7.340744,4633
6.972081,3959
10.214735,4390
9.371135,4553
7.764952,4667
7.207581,4276
9.669115,4272
7.867716,4632
7.403073,4388
9.039076,4265
10.175873,4490
10.219531,4951
10.848825,4002
9.126228,4830
10.371161,4823
8.922851,4251
8.556146,4114
9.332378,4383
9.263370,4134
7.899464,4129
8.853883,3911
9.052600,4733
7.883595,4585
9.982596,4543
8.633747,4160
8.153413,4463
9.931262,4690
7.214228,4144
12.269096,4445
10.099299,4254
8.912338,4447
11.072840,4352
8.967882,4698
9.031139,4607
8.552421,4185
9.577854,4431
7.611000,4232
7.194615,4233
8.112701,4435
8.807807,4927
8.075530,4158
9.777631,4336
8.938539,4112
8.909303,5585
8.596651,4723
7.753804,4138
10.796860,4184
10.097353,4364
7.897781,4382
9.071984,4305
10.363949,4425
8.336078,4708
8.107978,4165
7.809536,4049
8.274444,4485
9.727028,4635
9.553133,4753
9.134897,4344
6.659156,4788
9.139851,4362
10.307634,5047
9.363290,4159
8.071753,4501
7.776359,3811
9.436634,4505
7.539660,4107
7.936496,4425
7.316442,4382
8.642248,4305
6.364173,4152
9.610005,4225
8.696208,4511
10.422943,4587
8.012693,4722
9.371626,4199
8.514263,4467
10.387174,4471
7.757213,4455
6.433902,3974
10.485414,4489
9.697594,4520
7.788665,4632
6.361116,4501
8.826564,4559
7.092281,4162
8.061506,4022
8.478384,4033
7.552571,4185
7.871389,4645
7.888176,4430
8.524263,4920
10.030358,4857
8.085416,4056
7.643554,4378
10.122532,4301
7.720123,4154
9.548105,4632
7.298289,4321
8.512395,4285
8.504487,4871
9.201948,4128
